stats.LF55.csv:local_ep_2_0_0:networkIF, average_noc_latency, , Accumulator, 1000000000, 0, 0, 0, 1, 0, 0, 20.013633, 400.545519, 20.013633, 20.013633
stats.LF55.csv:local_ep_0_1_0:networkIF, average_noc_latency, , Accumulator, 1000000000, 0, 0, 0, 1, 0, 0, 18.041883, 325.509528, 18.041883, 18.041883
stats.LF55.csv:local_ep_1_1_0:networkIF, average_noc_latency, , Accumulator, 1000000000, 0, 0, 0, 1, 0, 0, 16.367536, 267.896240, 16.367536, 16.367536
stats.LF55.csv:local_ep_2_1_0:networkIF, average_noc_latency, , Accumulator, 1000000000, 0, 0, 0, 1, 0, 0, 18.004578, 324.164836, 18.004578, 18.004578
stats.LF55.csv:local_ep_0_2_0:networkIF, average_noc_latency, , Accumulator, 1000000000, 0, 0, 0, 1, 0, 0, 19.932561, 397.306985, 19.932561, 19.932561
stats.LF55.csv:local_ep_1_2_0:networkIF, average_noc_latency, , Accumulator, 1000000000, 0, 0, 0, 1, 0, 0, 18.117013, 328.226146, 18.117013, 18.117013
stats.LF55.csv:local_ep_2_2_0:networkIF, average_noc_latency, , Accumulator, 1000000000, 0, 0, 0, 1, 0, 0, 19.909328, 396.381352, 19.909328, 19.909328
stats.LF60.csv:local_ep_0_0_0:networkIF, average_noc_latency, , Accumulator, 1000000000, 0, 0, 0, 1, 0, 0, 20.324842, 413.099207, 20.324842, 20.324842
stats.LF60.csv:local_ep_1_0_0:networkIF, average_noc_latency, , Accumulator, 1000000000, 0, 0, 0, 1, 0, 0, 18.436205, 339.893655, 18.436205, 18.436205
stats.LF60.csv:local_ep_2_0_0:networkIF, average_noc_latency, , Accumulator, 1000000000, 0, 0, 0, 1, 0, 0, 20.397680, 416.065345, 20.397680, 20.397680
stats.LF60.csv:local_ep_0_1_0:networkIF, average_noc_latency, , Accumulator, 1000000000, 0, 0, 0, 1, 0, 0, 18.426908, 339.550927, 18.426908, 18.426908
stats.LF60.csv:local_ep_1_1_0:networkIF, average_noc_latency, , Accumulator, 1000000000, 0, 0, 0, 1, 0, 0, 16.640434, 276.904048, 16.640434, 16.640434
stats.LF60.csv:local_ep_2_1_0:networkIF, average_noc_latency, , Accumulator, 1000000000, 0, 0, 0, 1, 0, 0, 18.396216, 338.420747, 18.396216, 18.396216
stats.LF60.csv:local_ep_0_2_0:networkIF, average_noc_latency, , Accumulator, 1000000000, 0, 0, 0, 1, 0, 0, 20.330224, 413.318023, 20.330224, 20.330224
stats.LF60.csv:local_ep_1_2_0:networkIF, average_noc_latency, , Accumulator, 1000000000, 0, 0, 0, 1, 0, 0, 18.447169, 340.298028, 18.447169, 18.447169
